,ATLaS_ID,variable,VT_PBIF,VT_AIF,VT_Rebalanced,VT_PRED_SLOPE
1861,JD,Right-Accumbens-area,4.099273918587429,4.128995407818615,-0.4712060007342824,4.295288119392437
1883,JD,Right-VentralDC,4.902222719032116,4.989009581862802,-0.5760748338580687,5.136631369813459
14,KT,ctx-lh-bankssts,1.5446867926633272,1.32661362008448,-0.0049454581306825,1.380468646308442
36,KT,ctx-lh-caudalanteriorcingulate,1.767066773289226,1.511443221331968,0.3163177417666901,1.579207052229183
58,KT,ctx-lh-caudalmiddlefrontal,1.650058817278101,1.372564587595274,0.082891807093967,1.4746384008953455
80,KT,ctx-lh-cuneus,1.71305555279201,1.471558342625307,-0.0325770460812389,1.5309378517677084
102,KT,ctx-lh-entorhinal,1.579419045644245,1.331071824642807,0.4089163685151693,1.4115084574103034
124,KT,ctx-lh-fusiform,1.648575687086153,1.359194914640903,0.0706011299373521,1.4733129446681659
146,KT,ctx-lh-inferiorparietal,1.652303415663275,1.371657306704961,0.0197194903628724,1.4766443724029703
168,KT,ctx-lh-inferiortemporal,1.433997404319315,1.19227498637564,0.0090012947577693,1.2815468255136213
190,KT,ctx-lh-isthmuscingulate,1.838488179415195,1.460387223711914,0.180527119569448,1.6430355333817706
212,KT,ctx-lh-lateraloccipital,1.59350829904768,1.311832216387165,-0.061674476765696,1.4240998595416063
234,KT,ctx-lh-lateralorbitofrontal,1.95007934626936,1.553980385865532,0.4386513433658033,1.7427632631576826
256,KT,ctx-lh-lingual,1.713434245005519,1.466984564128044,-0.027334064140357,1.531276284600716
278,KT,ctx-lh-medialorbitofrontal,1.690809912297913,1.428628248565179,0.0840484759798574,1.511057181223357
300,KT,ctx-lh-middletemporal,1.528072008763131,1.239626403461361,0.0201221243420275,1.365620206904189
322,KT,ctx-lh-parahippocampal,1.549997495461716,1.319047049610854,0.0765860898211856,1.38521475971982
344,KT,ctx-lh-paracentral,1.676726616408561,1.443855653587835,0.2169563379808874,1.4984711032531983
366,KT,ctx-lh-parsopercularis,1.76405451627491,1.458316871542166,0.0933785253450181,1.5765150331204314
388,KT,ctx-lh-parsorbitalis,1.762875162469567,1.402979777749598,0.4159111147324535,1.5754610583218425
410,KT,ctx-lh-parstriangularis,1.694547531990697,1.419227588697356,0.1833068341997117,1.5143974485333513
432,KT,ctx-lh-pericalcarine,1.848512930734309,1.554378880663179,0.0483550310035816,1.6519945372062383
454,KT,ctx-lh-postcentral,1.590595745480012,1.312571357244495,0.0639000967209191,1.4214969442451486
476,KT,ctx-lh-posteriorcingulate,1.702174948041531,1.478934038239784,0.2234907292500437,1.5212139816716785
498,KT,ctx-lh-precentral,1.648974189507834,1.388573898516963,0.1207465776675272,1.4736690816541371
520,KT,ctx-lh-precuneus,1.723295641909337,1.469529067386938,0.0836483666709105,1.540089300481464
542,KT,ctx-lh-rostralanteriorcingulate,1.743093518555024,1.4733718540926,0.3211451049425474,1.5577824329032999
564,KT,ctx-lh-rostralmiddlefrontal,1.636183513702234,1.3734034233843,0.0650637157909924,1.462238203240085
586,KT,ctx-lh-superiorfrontal,1.524377646361796,1.304815815973744,0.0099708915577836,1.362318598133164
608,KT,ctx-lh-superiorparietal,1.580364500001247,1.333695081755972,-0.0092357354561368,1.412353398988464
630,KT,ctx-lh-superiortemporal,1.49797533990892,1.266654334642386,-0.014436205719588,1.3387231634977839
652,KT,ctx-lh-supramarginal,1.611290284253239,1.314894065272932,0.0113804753270144,1.4399914131963576
674,KT,ctx-lh-frontalpole,1.363613449966428,1.197240466390857,-0.1526198715654099,1.2186455029614693
696,KT,ctx-lh-temporalpole,1.673532266488573,1.318614220309229,0.7607656926508708,1.4956163498295103
718,KT,ctx-lh-transversetemporal,1.788233448253497,1.537528106428995,0.0819735013202352,1.5981234638108457
740,KT,ctx-lh-insula,1.693733880240816,1.441378550514568,0.1552915500052232,1.5136702974143934
762,KT,ctx-rh-bankssts,1.763777732707927,1.428507383894724,0.113770354479847,1.5762676748612372
784,KT,ctx-rh-caudalanteriorcingulate,1.919748783876119,1.564987589547645,0.4187920056637822,1.7156571918119317
806,KT,ctx-rh-caudalmiddlefrontal,1.771648535748559,1.472116601566934,0.1194951463898912,1.5833017201256028
828,KT,ctx-rh-cuneus,1.7108226420357,1.483300992571472,-0.0736187901083651,1.5289423253582568
850,KT,ctx-rh-entorhinal,1.817196036244553,1.400697678737375,0.6574154658104121,1.6240069923212863
872,KT,ctx-rh-fusiform,1.669258862034313,1.418965165014079,0.1067754233368454,1.4917972579008938
894,KT,ctx-rh-inferiorparietal,1.709788418653878,1.452237462565622,0.0641424555136745,1.5280180519335953
916,KT,ctx-rh-inferiortemporal,1.628701360767502,1.333953402191804,0.1137772149633576,1.4555514900615036
938,KT,ctx-rh-isthmuscingulate,1.71313155119886,1.466727397443008,0.0319232748360485,1.5310057706612499
960,KT,ctx-rh-lateraloccipital,1.71307127661994,1.435966140339619,0.0147610259657411,1.5309519039701098
982,KT,ctx-rh-lateralorbitofrontal,1.889395569955436,1.55594913292112,0.4180355725545486,1.6885308770591851
1004,KT,ctx-rh-lingual,1.712876469070668,1.462245528775744,-0.0660276137404284,1.5307778067258584
1026,KT,ctx-rh-medialorbitofrontal,1.800032557604276,1.447018993642848,0.1418866309651081,1.6086681908004712
1048,KT,ctx-rh-middletemporal,1.687814998596155,1.381129305527473,0.1311935165525484,1.5083806616316098
1070,KT,ctx-rh-parahippocampal,1.597746742948002,1.350415919939346,0.1630145515181334,1.427887707629207
1092,KT,ctx-rh-paracentral,1.816923462141033,1.511821831062619,0.1474971829821172,1.6237633960106994
1114,KT,ctx-rh-parsopercularis,1.724224335210283,1.48428348727551,0.1459503093796359,1.5409192628984938
1136,KT,ctx-rh-parsorbitalis,1.76905075453879,1.465213024743123,0.413776008838199,1.5809801132295718
1158,KT,ctx-rh-parstriangularis,1.739927888227707,1.435811263111638,0.1741777271891472,1.5549533458460267
1180,KT,ctx-rh-pericalcarine,1.907388078924422,1.654994238330332,0.0422644772347798,1.7046105733562469
1202,KT,ctx-rh-postcentral,1.688561813869746,1.425966009878304,0.1562525325783149,1.5090480817679595
1224,KT,ctx-rh-posteriorcingulate,1.785252176373614,1.552863392856687,0.2290830069812489,1.5954591357568695
1246,KT,ctx-rh-precentral,1.738778282412871,1.4797477931479,0.2266428345687561,1.553925956481055
1268,KT,ctx-rh-precuneus,1.734842421480154,1.480484657784377,0.0054565386301424,1.550408523277345
1290,KT,ctx-rh-rostralanteriorcingulate,2.01852814557048,1.581582478864363,0.2950336788821426,1.80393516011534
1312,KT,ctx-rh-rostralmiddlefrontal,1.623514595356136,1.369301459243088,0.0521394342717365,1.4509161380534745
1334,KT,ctx-rh-superiorfrontal,1.607361311769709,1.358512376516585,0.0472888272501044,1.4364801361196822
1356,KT,ctx-rh-superiorparietal,1.691835573021078,1.375755726362573,0.0804374262359919,1.5119738022994251
1378,KT,ctx-rh-superiortemporal,1.659084472895026,1.40261271344296,0.1207237256136831,1.48270452449446
1400,KT,ctx-rh-supramarginal,1.714452202144579,1.454640305995185,0.1401815011384973,1.5321860210731402
1422,KT,ctx-rh-frontalpole,1.297671168654651,1.094979828295806,-0.1695696512979066,1.1597136520196971
1444,KT,ctx-rh-temporalpole,1.846289325024068,1.450598125058676,0.9120360300803823,1.6500073266083881
1466,KT,ctx-rh-transversetemporal,1.843874182166869,1.568840538236376,0.1282064980045905,1.6478489414868511
1488,KT,ctx-rh-insula,1.772838302072877,1.508386372079557,0.2638749202177202,1.5843650004714669
1510,KT,Left-Cerebellum-Cortex,1.832986647066022,1.507037346562258,0.1725649474288014,1.6381188778171882
1532,KT,Left-Thalamus-Proper,2.188532404562716,1.836581426178158,0.8069402185256451,1.95586599191396
1554,KT,Left-Caudate,1.439906807778981,1.209792523151431,-0.1081276143871465,1.2868279907525562
1576,KT,Left-Putamen,1.721552322033422,1.458364358084753,0.0142309939934226,1.538531315755617
1598,KT,Left-Pallidum,1.795205604560176,1.523739899538247,0.5158211995057784,1.6043543989261366
1620,KT,Left-Hippocampus,1.862650113521853,1.571377344598278,0.5450050098356058,1.6646287732714584
1642,KT,Left-Amygdala,1.743839275728646,1.481027369764604,0.8689443236694365,1.5584489074279961
1664,KT,Left-Accumbens-area,1.694899549984377,1.460822418109008,0.1487277888392249,1.5147120429258973
1686,KT,Left-VentralDC,2.015694474760717,1.674804334321504,1.143399990539983,1.8014027414234621
1708,KT,Right-Cerebellum-Cortex,1.943468826651603,1.602835838899364,0.2159842295328594,1.7368555185511618
1730,KT,Right-Thalamus-Proper,2.205671350594562,1.91401846399306,0.7638557216125184,1.9711828689275466
1752,KT,Right-Caudate,1.44748510792721,1.190690286664084,-0.0857263920673484,1.293600629579167
1774,KT,Right-Putamen,1.819654867578607,1.501735990776784,0.0611715220569382,1.626204421327182
1796,KT,Right-Pallidum,1.926298415990409,1.58834908472848,0.8148670940069327,1.7215105219637634
1818,KT,Right-Hippocampus,1.880709821877059,1.583665427796888,0.5336673672523136,1.680768524879518
1840,KT,Right-Amygdala,1.673139050936333,1.454205406662365,0.6538653089222288,1.495264937657356
1862,KT,Right-Accumbens-area,1.72821402200544,1.549574569171946,0.3725669080821588,1.5444847996503221
1884,KT,Right-VentralDC,2.110148883257875,1.756883414369911,1.693144178924722,1.885815549285383
15,MM,ctx-lh-bankssts,6.143088302790687,5.796033248840379,-0.3591938682719446,6.18717852679529
37,MM,ctx-lh-caudalanteriorcingulate,6.449124120001729,6.059741938220396,-1.403442443607662,6.495410826796289
59,MM,ctx-lh-caudalmiddlefrontal,5.603160405311219,5.392381600815817,-3.397318024398726,5.6433754543593775
81,MM,ctx-lh-cuneus,5.80555551149887,5.478250072004021,-0.7917467896684826,5.847223192371512
103,MM,ctx-lh-entorhinal,5.366503777524021,5.172942647668732,-1.10606561080385,5.405020292672451
125,MM,ctx-lh-fusiform,5.643392362225461,5.461197880240751,-3.721819793483339,5.683896164406418
147,MM,ctx-lh-inferiorparietal,5.39456741845005,5.268131468868275,11.57972660180648,5.433285352193464
169,MM,ctx-lh-inferiortemporal,5.071974001015937,4.906741162104645,-29.84581970468345,5.1083766146245875
191,MM,ctx-lh-isthmuscingulate,5.840686730923263,5.57035403673513,-0.5612093098545943,5.882606555873546
213,MM,ctx-lh-lateraloccipital,5.355155141586703,5.220222364764588,-3.378550803844631,5.393590205211736
235,MM,ctx-lh-lateralorbitofrontal,6.270409824898707,6.126750863676541,-1.226407322859587,6.315413861981301
257,MM,ctx-lh-lingual,5.872102439028974,5.533062079297592,-0.5761035419215352,5.914247741058435
279,MM,ctx-lh-medialorbitofrontal,6.160176793470513,5.977172636785116,-1.954685384180076,6.204389665131284
301,MM,ctx-lh-middletemporal,5.500899575259307,5.202833086800979,-1.727375398721687,5.540380677035075
323,MM,ctx-lh-parahippocampal,5.639310418076085,5.335679262674288,-1.216564346222574,5.6797849232938455
345,MM,ctx-lh-paracentral,6.330855380670299,6.206639970325205,-1.428318845189806,6.376293248094034
367,MM,ctx-lh-parsopercularis,5.832103145073039,5.63070235588519,-0.1205876722639713,5.873961363840203
389,MM,ctx-lh-parsorbitalis,5.832054767559426,5.631223119479825,0.7817694019877244,5.873912639111101
411,MM,ctx-lh-parstriangularis,6.031782691345042,5.697932968277541,-6.423704612252759,6.075074051797679
433,MM,ctx-lh-pericalcarine,6.45683784689234,6.109926068709876,-0.7151741405523339,6.503179916711124
455,MM,ctx-lh-postcentral,5.495835616018997,5.185384624337712,-1.483245261231332,5.535280372704763
477,MM,ctx-lh-posteriorcingulate,6.36905185157334,6.032562792486459,-0.143747844459955,6.414763863022896
499,MM,ctx-lh-precentral,5.766643047131399,5.58857218596568,-5.342030362107712,5.808031445144025
521,MM,ctx-lh-precuneus,5.953728681057083,5.66470376455505,-0.471964086520884,5.996459831623677
543,MM,ctx-lh-rostralanteriorcingulate,5.946707203531848,5.529177491572154,-1.338993343133871,5.9893879594920705
565,MM,ctx-lh-rostralmiddlefrontal,5.922800357824014,5.564412125980973,0.1418904117223654,5.965309529374156
587,MM,ctx-lh-superiorfrontal,5.852280801898315,5.50079008768306,-7.979291533961274,5.894283839910371
609,MM,ctx-lh-superiorparietal,5.200733158329152,5.084841683208707,-2.916667722352606,5.23805990322304
631,MM,ctx-lh-superiortemporal,5.643664269794891,5.323205151579049,1.048823085580926,5.684170023513096
653,MM,ctx-lh-supramarginal,5.498478043479129,5.195041660219676,0.1617718492468663,5.5379417654170435
675,MM,ctx-lh-frontalpole,5.320043606467824,4.9450141223828,-0.4334009192654101,5.358226667293575
697,MM,ctx-lh-temporalpole,5.128769850509067,4.744933217211948,-1.336380992649389,5.1655800997568715
719,MM,ctx-lh-transversetemporal,6.713100458456485,6.35074613761563,-0.6199097474729007,6.761281778403374
741,MM,ctx-lh-insula,6.096764506479539,5.734630959619857,-1.275385022002613,6.140522254951407
763,MM,ctx-rh-bankssts,5.622656605445048,5.202344864260253,0.1157820362101076,5.663011582781515
785,MM,ctx-rh-caudalanteriorcingulate,6.689620202701577,6.205021873957053,-2.75659665735453,6.737632999963313
807,MM,ctx-rh-caudalmiddlefrontal,6.259377709875155,6.001290909268389,-3.753476911371361,6.304302567170864
829,MM,ctx-rh-cuneus,5.679876809711173,5.387201163540279,-0.8185852613005714,5.720642468369368
851,MM,ctx-rh-entorhinal,5.368182800895227,5.097242804418738,-1.111702544490907,5.4067113667440365
873,MM,ctx-rh-fusiform,5.533827124639051,5.21276622041769,-1.784758453647645,5.57354455429365
895,MM,ctx-rh-inferiorparietal,5.414168357248277,5.246983748004229,0.2309575204574648,5.453026971011206
917,MM,ctx-rh-inferiortemporal,5.210171295424295,4.913933228595606,-2.253570629912726,5.2475657797935416
939,MM,ctx-rh-isthmuscingulate,5.739614136727012,5.331719437778225,-0.4103935894872254,5.780808542621084
961,MM,ctx-rh-lateraloccipital,5.309769254771617,5.010877275054442,-0.0710986726778628,5.347878574435683
983,MM,ctx-rh-lateralorbitofrontal,6.438799588578566,6.276250479171781,-1.19961109443663,6.48501219406109
1005,MM,ctx-rh-lingual,5.843348495764214,5.651800205584532,-0.5109846793335493,5.885287424755055
1027,MM,ctx-rh-medialorbitofrontal,6.073914903177686,5.707957776248392,-2.99308137183346,6.117508655288386
1049,MM,ctx-rh-middletemporal,5.452533363814682,5.141141459796263,0.0701381906741336,5.491667331218984
1071,MM,ctx-rh-parahippocampal,5.366263244689715,5.074612642576882,-1.212212878168863,5.404778033483904
1093,MM,ctx-rh-paracentral,5.945376033589796,5.745060050654063,-1.436911410792492,5.988047235466137
1115,MM,ctx-rh-parsopercularis,6.569427173892684,6.137512023790626,-4.680377600115423,6.616577320757295
1137,MM,ctx-rh-parsorbitalis,6.031226582580454,5.88659451909657,-1.283064401012875,6.074513951724682
1159,MM,ctx-rh-parstriangularis,6.529292103642382,6.091205563871486,-1.950143952333107,6.576154192749956
1181,MM,ctx-rh-pericalcarine,6.291888897588287,5.854550134253657,-0.7176793777635913,6.337047094448443
1203,MM,ctx-rh-postcentral,5.579540610529394,5.268975576333893,-1.874251739652515,5.619586135391744
1225,MM,ctx-rh-posteriorcingulate,6.302714374943077,5.86487961811417,1.004548313170563,6.347950268508539
1247,MM,ctx-rh-precentral,5.969300756317271,5.778727775600548,-2.191751912774091,6.012143670910784
1269,MM,ctx-rh-precuneus,5.821162096771071,5.469608532280223,-0.694304264402682,5.862941789356174
1291,MM,ctx-rh-rostralanteriorcingulate,6.295535351301845,6.070646123646413,-1.428630521420534,6.340719719519651
1313,MM,ctx-rh-rostralmiddlefrontal,6.197055330848642,6.016647337624808,-1.752723714470003,6.241532887451875
1335,MM,ctx-rh-superiorfrontal,5.722716448763232,5.520402226337543,-12.09246024050749,5.763789576431961
1357,MM,ctx-rh-superiorparietal,5.063325587474748,4.925299691449849,-35.42599755360622,5.099666129618442
1379,MM,ctx-rh-superiortemporal,5.854948414603569,5.657016027187318,-0.2650352836247134,5.896970598627522
1401,MM,ctx-rh-supramarginal,5.536613040060939,5.165727934063666,-13.44557917725211,5.576350464810669
1423,MM,ctx-rh-frontalpole,5.321634122440598,4.922146822869645,-0.7215107372852383,5.3598285987307
1445,MM,ctx-rh-temporalpole,5.667342354318752,5.413156789118128,-1.20582245340858,5.708018050580382
1467,MM,ctx-rh-transversetemporal,6.582627702725875,6.218940594896227,-0.7415672306731258,6.6298725925348405
1489,MM,ctx-rh-insula,6.458381863963527,6.283902772352756,-1.250394504131895,6.5047350155143615
1511,MM,Left-Cerebellum-Cortex,5.711954253568544,5.514856548766547,-0.5604416139904095,5.752950138721208
1533,MM,Left-Thalamus-Proper,7.744855797752208,7.300578359011974,-1.145652798687613,7.800442240625105
1555,MM,Left-Caudate,5.776623373685626,5.447133328585013,-1.323820889275347,5.818083402580266
1577,MM,Left-Putamen,5.898838937434354,5.49994023287171,-0.2338029523999524,5.94117613288056
1599,MM,Left-Pallidum,6.638309904246626,6.530957786693199,-1.08036698124765,6.685954436811337
1621,MM,Left-Hippocampus,6.11097990061674,5.779042914721751,-1.095300478115421,6.154839675932588
1643,MM,Left-Amygdala,6.319326113049468,6.140973574094054,-1.070153156527026,6.364681232518598
1665,MM,Left-Accumbens-area,6.639930139656287,6.229776739605806,-1.235303023848987,6.687586300987936
1687,MM,Left-VentralDC,7.429102434861002,7.08088678282212,-1.065443517033986,7.482422650094985
1709,MM,Right-Cerebellum-Cortex,5.461008323653199,5.164977067059844,-0.6867013081154999,5.5002031176091135
1731,MM,Right-Thalamus-Proper,7.477254811557824,7.023679500359148,-1.155329313375934,7.530920626426758
1753,MM,Right-Caudate,5.702052843356811,5.570605799300003,-1.40490074970554,5.742977664026486
1775,MM,Right-Putamen,6.304471736591395,6.094427196427974,-0.4011723095323971,6.349720243107365
1797,MM,Right-Pallidum,6.322742023121986,6.032638935898612,-1.107955063300843,6.368121659289046
1819,MM,Right-Hippocampus,6.198648307653866,5.812731783801484,-1.094253208880945,6.243137297383357
1841,MM,Right-Amygdala,6.193483554553539,5.819682218793466,-1.077890384964809,6.2379354757745045
1863,MM,Right-Accumbens-area,6.591908638258925,6.120251030226441,-1.175694059567818,6.639220139274901
1885,MM,Right-VentralDC,7.081735557403507,6.569054063729129,-1.068882111447673,7.132562648221238
16,PP,ctx-lh-bankssts,4.962730912119013,5.685792161717659,-0.1052622669242178,5.483023450789362
38,PP,ctx-lh-caudalanteriorcingulate,5.1608710289924,5.766394597984863,-0.0696794866124563,5.701936570722162
60,PP,ctx-lh-caudalmiddlefrontal,5.232674092501494,6.024873713461956,-0.1860367753720676,5.781267464947652
