,ID,Regions,VT_PBIF,VT_AIF,VT_PRED_SLOPE
61,1001,ctx-rh-superiorparietal,2.8162948099464797,2.82038765156367,2.709324005567006
62,1001,ctx-rh-superiortemporal,3.0072652597490097,2.9062974432363395,2.893040860129457
63,1001,ctx-rh-supramarginal,3.03121935722133,2.98224820306819,2.9160851135521595
64,1001,ctx-rh-frontalpole,2.6089187677830297,2.45747898201975,2.5098246892210767
65,1001,ctx-rh-temporalpole,3.14787797931,3.0819816579511703,3.0283127127952976
66,1001,ctx-rh-transversetemporal,3.31125104096363,3.31912307614046,3.1854804056937445
67,1001,ctx-rh-insula,3.2683501112613302,3.19925677209195,3.144208974061985
68,1001,Left-Cerebellum-Cortex,2.6906603216676803,2.58824605964509,2.588461468797516
69,1001,Left-Thalamus-Proper,3.7282862274238098,3.6708252724592203,3.5866754218732297
70,1001,Left-Caudate,2.85305716433573,2.81346990879404,2.744690022255383
71,1001,Left-Putamen,3.2782188776729195,3.1878609556628,3.1537028969459904
72,1001,Left-Pallidum,3.5463412650621002,3.4228202949531,3.411641241333041
73,1001,Left-Hippocampus,2.87794864848827,2.85094644157242,2.768636057773571
74,1001,Left-Amygdala,3.27728148353949,3.24186320124925,3.1528011076803883
75,1001,Left-Accumbens-area,3.1499159523752702,3.1006334668055295,3.0302732779069235
76,1001,Left-VentralDC,3.0336714620051004,2.96704459661679,2.918444080493891
77,1001,Right-Cerebellum-Cortex,2.63643476331137,2.5284158315239598,2.5362955497853594
78,1001,Right-Thalamus-Proper,3.78420335791439,3.74360137882397,3.6404686623484452
79,1001,Right-Caudate,2.7988753287800896,2.69697702574286,2.692566165328853
80,1001,Right-Putamen,3.59813832806355,3.3606459956480803,3.4614709060798097
81,1001,Right-Pallidum,3.38650336881562,3.3395279485883598,3.257874438308558
82,1001,Right-Hippocampus,2.89171203227018,2.8325531775288,2.7818766694973376
83,1001,Right-Amygdala,3.35205561426954,3.17229773910537,3.2247351064460146
84,1001,Right-Accumbens-area,3.1827514862994097,3.1608200434502898,3.0618616258249363
85,1001,Right-VentralDC,3.12309975914097,3.06645321870521,3.0044756391757024
86,1002,ctx-lh-bankssts,4.641621434313211,4.354113038673201,4.548686991511157
87,1002,ctx-lh-caudalanteriorcingulate,4.65717143628552,4.44096151809099,4.5639256516842
88,1002,ctx-lh-caudalmiddlefrontal,4.7775655876434096,4.4633702419268095,4.681909273977752
89,1002,ctx-lh-cuneus,4.2244665960116,3.95450468869779,4.139884418254933
90,1002,ctx-lh-entorhinal,4.81215179884919,4.50815636099334,4.715803000819495
91,1002,ctx-lh-fusiform,4.48391532098731,4.19766888380482,4.394138466535757
92,1002,ctx-lh-inferiorparietal,4.55212559073642,4.254142988929701,4.460983031756348
93,1002,ctx-lh-inferiortemporal,4.31361976990624,4.105961507466859,4.227252569252472
94,1002,ctx-lh-isthmuscingulate,4.5756045692762,4.27943246544942,4.483991914701509
95,1002,ctx-lh-lateraloccipital,4.2387271387207,3.96071763521061,4.153859436689925
96,1002,ctx-lh-lateralorbitofrontal,5.17514895517824,4.91806587610266,5.071532236026672
97,1002,ctx-lh-lingual,4.08575953332629,3.9016406714443903,4.003954545343887
98,1002,ctx-lh-medialorbitofrontal,4.84203004344044,4.60774346990102,4.745083023851255
99,1002,ctx-lh-middletemporal,4.41893275064087,4.20601734550171,4.330456975791015
100,1002,ctx-lh-parahippocampal,4.23802287553586,3.9631193405480296,4.153169274247163
101,1002,ctx-lh-paracentral,4.28407085267757,4.01667978587388,4.198295279798042
102,1002,ctx-lh-parsopercularis,5.13434224874973,4.80283662169167,5.0315425605814506
103,1002,ctx-lh-parsorbitalis,4.62555971170956,4.36092396990252,4.532946856366054
104,1002,ctx-lh-parstriangularis,5.05821849509424,4.73961650636768,4.956942955056111
105,1002,ctx-lh-pericalcarine,4.79747545720881,4.503967368072,4.701420508570329
106,1002,ctx-lh-postcentral,4.3160709875666,4.1087830960768805,4.229654708686467
107,1002,ctx-lh-posteriorcingulate,4.83157527663399,4.52990286246201,4.734837582157062
108,1002,ctx-lh-precentral,4.44232837270499,4.1725903581116,4.353384171222049
109,1002,ctx-lh-precuneus,4.51152642220529,4.23256144893544,4.421196738889264
110,1002,ctx-lh-rostralanteriorcingulate,4.92795561355488,4.66345649498273,4.8292881940808625
111,1002,ctx-lh-rostralmiddlefrontal,4.459131054793651,4.17918397486547,4.3698504303775625
112,1002,ctx-lh-superiorfrontal,3.9951081777215696,3.7439692505532403,3.9151182091976895
113,1002,ctx-lh-superiorparietal,4.00540200204192,3.7544102716405297,3.92520593079272
114,1002,ctx-lh-superiortemporal,4.52713744135672,4.30995121021756,4.4364951945568025
115,1002,ctx-lh-supramarginal,4.46951156322849,4.18432773786038,4.380023100499638
116,1002,ctx-lh-frontalpole,3.6590877643329,3.4382403790173597,3.585825589173972
117,1002,ctx-lh-temporalpole,4.713503476280089,4.46861619442146,4.619129812806508
118,1002,ctx-lh-transversetemporal,5.3126253126678895,4.98431018589693,5.2062560448945625
119,1002,ctx-lh-insula,4.956300308141451,4.6307053326407095,4.857065371812583
120,1002,ctx-rh-bankssts,4.731519970487191,4.51303121972075,4.636785581160784
121,1002,ctx-rh-caudalanteriorcingulate,4.72199804296584,4.46571166775104,4.627454301463934
122,1002,ctx-rh-caudalmiddlefrontal,4.446472551645741,4.17134295952296,4.357445375502719
123,1002,ctx-rh-cuneus,4.1321953081343,3.9368264405509197,4.0494605840846765
124,1002,ctx-rh-entorhinal,4.7824459005000595,4.453199432132299,4.686691873317164
125,1002,ctx-rh-fusiform,4.32992856970547,4.12915653225808,4.243234834618948
126,1002,ctx-rh-inferiorparietal,4.30778274759892,4.02466020234827,4.221532415678079
127,1002,ctx-rh-inferiortemporal,4.2249891102619,4.02788945750945,4.140396470736348
128,1002,ctx-rh-isthmuscingulate,4.5806794678725,4.36411287058623,4.4889652037891485
129,1002,ctx-rh-lateraloccipital,4.1728981415689805,3.89536591152965,4.089348466278879
130,1002,ctx-rh-lateralorbitofrontal,5.13994811246412,4.79361383017401,5.037036183815204
131,1002,ctx-rh-lingual,4.07591074172187,3.88937896516985,3.9943029460294848
132,1002,ctx-rh-medialorbitofrontal,5.0781206290106,4.89192651955591,4.976446608882644
133,1002,ctx-rh-middletemporal,4.32695871434861,4.05479440932084,4.2403244416410635
134,1002,ctx-rh-parahippocampal,4.23719166922245,3.9684234669753504,4.152354710328373
135,1002,ctx-rh-paracentral,4.51860048909671,4.30948638557733,4.428129168968161
136,1002,ctx-rh-parsopercularis,4.923951406303151,4.62452329705296,4.8253641589791165
137,1002,ctx-rh-parsorbitalis,4.435923109268741,4.16497507742746,4.347107153830176
138,1002,ctx-rh-parstriangularis,4.67176228281481,4.453306588965,4.57822436060352
139,1002,ctx-rh-pericalcarine,4.555836732232731,4.25449612484021,4.464619868858817
140,1002,ctx-rh-postcentral,4.31917373870897,4.048873685409791,4.23269533661335
141,1002,ctx-rh-posteriorcingulate,4.878256307754991,4.59007154742606,4.780583966694307
142,1002,ctx-rh-precentral,4.282215656055451,4.01381582233449,4.1964772278821005
143,1002,ctx-rh-precuneus,4.59767027818985,4.30498165420427,4.5056158244740745
144,1002,ctx-rh-rostralanteriorcingulate,5.2022979791716395,4.8757131807472405,5.098137682855682
145,1002,ctx-rh-rostralmiddlefrontal,4.31320915992449,4.11708721507325,4.226850180494792
146,1002,ctx-rh-superiorfrontal,4.1398547111748,3.86955357175983,4.056966630725082
147,1002,ctx-rh-superiorparietal,4.01178687023497,3.75792131652614,3.9314629612945056
148,1002,ctx-rh-superiortemporal,4.54353131490272,4.2531446627711995,4.4525608303253525
149,1002,ctx-rh-supramarginal,4.476543412122799,4.19414195872856,4.3869141578692386
150,1002,ctx-rh-frontalpole,3.89634864572066,3.67065916671662,3.818336038385705
151,1002,ctx-rh-temporalpole,4.6231829890787,4.2813332022065405,4.5306177204237095
152,1002,ctx-rh-transversetemporal,5.16042283112736,4.83992944858347,5.057100958109342
153,1002,ctx-rh-insula,4.92987135003598,4.7370011831725005,4.831165573728052
154,1002,Left-Cerebellum-Cortex,4.535697056380309,4.3297257149859,4.44488342915567
155,1002,Left-Thalamus-Proper,5.45570631767239,5.19129944325116,5.346472285147385
156,1002,Left-Caudate,3.83341935341277,3.58254898861119,3.75666671499155
157,1002,Left-Putamen,4.8323912933790805,4.59585142735016,4.735637260632733
158,1002,Left-Pallidum,5.38074247896176,4.99488244324145,5.273009370775258
159,1002,Left-Hippocampus,5.20630956842115,4.845393500191481,5.102068952153009
160,1002,Left-Amygdala,5.201580812195309,4.92763824081593,5.097434874980862
161,1002,Left-Accumbens-area,5.35163933266811,5.006089720010969,5.24448892703994
162,1002,Left-VentralDC,5.14431321596765,4.91946903208448,5.041313889311891
163,1002,Right-Cerebellum-Cortex,4.83912278322291,4.53862320626879,4.742233972734192
164,1002,Right-Thalamus-Proper,5.55904077620805,5.192700321376099,5.447737783415136
165,1002,Right-Caudate,3.95587238076904,3.8184247157944196,3.8766679905132886
166,1002,Right-Putamen,5.16607476061626,4.82535850764674,5.062639724789676
167,1002,Right-Pallidum,5.18873143591689,4.88755837848372,5.084842768633152
168,1002,Right-Hippocampus,4.66437984414826,4.47889269812863,4.5709897329624285
169,1002,Right-Amygdala,5.0517534668897,4.725245037236429,4.950607369504831
170,1002,Right-Accumbens-area,5.015098032540401,4.68027405656115,4.914685849460074
171,1002,Right-VentralDC,5.4928109423067495,5.19981013113412,5.382834001799141
172,1003,ctx-lh-bankssts,4.330583225056092,6.688562899131313,5.908688648188979
173,1003,ctx-lh-caudalanteriorcingulate,5.06731124454026,6.8432273194857896,6.913887315274397
174,1003,ctx-lh-caudalmiddlefrontal,4.70517459961493,7.58630482916973,6.419784657095872
175,1003,ctx-lh-cuneus,4.35775748360378,6.87794484503734,5.945765463171929
176,1003,ctx-lh-entorhinal,5.30610021138869,7.583290648679481,7.239693236649298
177,1003,ctx-lh-fusiform,4.57706810032752,7.0964402481130096,6.244994939692638
178,1003,ctx-lh-inferiorparietal,4.48883445193483,7.64656719172158,6.124608116589974
179,1003,ctx-lh-inferiortemporal,4.4528092673313395,7.59665567301835,6.075455014512645
180,1003,ctx-lh-isthmuscingulate,4.39877123540814,5.28593677014726,6.0017250134477305
181,1003,ctx-lh-lateraloccipital,4.44311414344423,7.44144364859255,6.062226895925036
182,1003,ctx-lh-lateralorbitofrontal,4.78226728674291,7.90879024648649,6.524970647439144
183,1003,ctx-lh-lingual,4.39162222645696,7.29417694269883,5.991970838122977
184,1003,ctx-lh-medialorbitofrontal,4.63883670709199,7.32235557868812,6.329272610074769
185,1003,ctx-lh-middletemporal,4.62741614212609,7.5945679393272005,6.313690283385032
186,1003,ctx-lh-parahippocampal,4.07908877998986,6.9048335760555,5.565547252349349
187,1003,ctx-lh-paracentral,4.98983127855461,8.818777757102769,6.808172918000448
188,1003,ctx-lh-parsopercularis,4.67568343638698,6.960004972474719,6.379546635487452
189,1003,ctx-lh-parsorbitalis,4.637573647881879,7.781744391990629,6.3275492801607784
190,1003,ctx-lh-parstriangularis,4.81092086926668,7.74555860126951,6.564065866025077
191,1003,ctx-lh-pericalcarine,4.84721656982286,7.989574771379651,6.6135880626228785
192,1003,ctx-lh-postcentral,4.09882096607364,7.51533987876832,5.59247003338323
193,1003,ctx-lh-posteriorcingulate,5.03263400677104,7.86846694531295,6.866573364587098
194,1003,ctx-lh-precentral,4.553814914490441,7.39012344966579,6.213268073344742
195,1003,ctx-lh-precuneus,4.66669084367841,8.226661662485219,6.3672770570742045
196,1003,ctx-lh-rostralanteriorcingulate,4.953710088836741,7.8435199693915,6.758888825638432
197,1003,ctx-lh-rostralmiddlefrontal,4.26561276643727,6.60899707896943,5.820042340900036
198,1003,ctx-lh-superiorfrontal,4.35583020126051,6.82374441645769,5.943135860942456
199,1003,ctx-lh-superiorparietal,4.1484718271587,7.394017689770401,5.660214137126279
200,1003,ctx-lh-superiortemporal,4.33015544271969,6.888907289006151,5.908104977929424
201,1003,ctx-lh-supramarginal,4.174106544114471,6.540048592586401,5.695190387022534
202,1003,ctx-lh-frontalpole,3.1717451331182005,3.60186263198875,4.327559012045406
203,1003,ctx-lh-temporalpole,4.4491257815192,7.92030641026549,6.070429231685512
204,1003,ctx-lh-transversetemporal,4.89857828360332,5.86679212263032,6.6836664699399915
205,1003,ctx-lh-insula,4.849632891579519,7.23950846624923,6.616884914846232
206,1003,ctx-rh-bankssts,4.5552189403161,6.670544169256691,6.215183739440211
207,1003,ctx-rh-caudalanteriorcingulate,4.90762844931171,6.58928252025491,6.6960146014978825
208,1003,ctx-rh-caudalmiddlefrontal,4.203444166412,6.3765037167719605,5.735218915935526
209,1003,ctx-rh-cuneus,4.63119205501142,7.02311047039373,6.318842174583661
210,1003,ctx-rh-entorhinal,4.658832150964799,7.57645612770554,6.356554582522082
211,1003,ctx-rh-fusiform,4.5416030669436696,7.479189378463251,6.196606113229179
212,1003,ctx-rh-inferiorparietal,4.01373340982655,6.79272056007114,5.476375768114189
213,1003,ctx-rh-inferiortemporal,4.33754963152277,7.199828628947509,5.918193678959471
214,1003,ctx-rh-isthmuscingulate,4.81790563165126,7.4847055466017105,6.5735959417832985
215,1003,ctx-rh-lateraloccipital,4.20200230107846,6.7765670861395995,5.7332516212581695
216,1003,ctx-rh-lateralorbitofrontal,4.85709059301471,8.50333150038819,6.627060273111312
217,1003,ctx-rh-lingual,4.6624641180653095,7.56619011420641,6.36151007273255
218,1003,ctx-rh-medialorbitofrontal,4.65490042612119,7.31378519012467,6.351190100016162
219,1003,ctx-rh-middletemporal,3.82786936287664,6.19548359596243,5.22278110724604
220,1003,ctx-rh-parahippocampal,4.473589042646401,8.53300117831296,6.103807136186608
221,1003,ctx-rh-paracentral,4.95126927516295,7.550493933735,6.755558556412057
222,1003,ctx-rh-parsopercularis,4.3545193072830894,6.593708343824531,5.9413472648202195
223,1003,ctx-rh-parsorbitalis,3.96706693980163,6.0618643302473,5.412703595716735
224,1003,ctx-rh-parstriangularis,4.15562393386157,6.21328114122613,5.669972539052693
225,1003,ctx-rh-pericalcarine,4.85879029523577,7.493191516478221,6.629379362872887
226,1003,ctx-rh-postcentral,3.7792553129929303,5.7543462240627505,5.156451638497255
227,1003,ctx-rh-posteriorcingulate,4.97920928004226,7.69983203809672,6.793680162921207
228,1003,ctx-rh-precentral,4.29517786420939,6.44547572647478,5.860381239498725
229,1003,ctx-rh-precuneus,4.63774900146545,7.65944900223431,6.3277885342461575
230,1003,ctx-rh-rostralanteriorcingulate,4.812443306164309,7.072151906203651,6.5661430933053575
231,1003,ctx-rh-rostralmiddlefrontal,4.01082880583491,6.12550244206725,5.472412698998329
232,1003,ctx-rh-superiorfrontal,4.21792001516583,6.50720118458411,5.7549699006781285
233,1003,ctx-rh-superiorparietal,4.03157027058408,7.027391588364461,5.500712549374403
234,1003,ctx-rh-superiortemporal,3.89870696246323,6.1997507205878195,5.319432597077832
235,1003,ctx-rh-supramarginal,3.9855574456414504,6.09153881863409,5.437932216499933
236,1003,ctx-rh-frontalpole,3.6960604142739304,5.239438929764071,5.0429397330328785
237,1003,ctx-rh-temporalpole,4.32233458416385,7.056259668035481,5.89743412465945
238,1003,ctx-rh-transversetemporal,4.69710870492327,6.992969235049389,6.408779474208183
239,1003,ctx-rh-insula,4.5441772364742805,6.64896329389755,6.20011833444595
240,1003,Left-Cerebellum-Cortex,4.52187451754479,7.62574115974885,6.169688294122518
241,1003,Left-Thalamus-Proper,5.1588794784722,7.9276794463073,7.038823878377018
242,1003,Left-Caudate,3.9103870233077997,4.153040134342221,5.33536898239498
243,1003,Left-Putamen,4.65071426495861,7.12729387276507,6.34547846219387
244,1003,Left-Pallidum,4.8989210659117095,6.35727826314505,6.684134165358628
245,1003,Left-Hippocampus,4.60268207884306,7.247038566910451,6.279942893865199
246,1003,Left-Amygdala,4.6328917643505,6.82177066621122,6.3211612740571335
247,1003,Left-Accumbens-area,4.51004533915663,6.39788788350164,6.153548451420704
248,1003,Left-VentralDC,5.2127918107619005,8.32310258763857,7.1123823736749365
249,1003,Right-Cerebellum-Cortex,4.24347694295882,6.986923631193019,5.789840014306084
250,1003,Right-Thalamus-Proper,5.164490793003161,7.89840654202571,7.0464800089135835
251,1003,Right-Caudate,4.07550945740748,4.59329238432737,5.560663590816568
252,1003,Right-Putamen,4.70418704879193,7.45311112756623,6.4184372334270225
253,1003,Right-Pallidum,4.751609500414269,7.22308732092417,6.48314087425512
254,1003,Right-Hippocampus,4.71035650081071,7.21700560421895,6.42685489202275
255,1003,Right-Amygdala,4.63020337980691,6.78038964394099,6.317493216798062
256,1003,Right-Accumbens-area,4.986526223016,7.779649143561111,6.803663469012232
257,1003,Right-VentralDC,4.9400416182874105,7.13512259147436,6.740239435342536
258,1004,ctx-lh-bankssts,5.029029888038153,4.9024427546699165,4.949771856169251
259,1004,ctx-lh-caudalanteriorcingulate,4.37852483083489,4.513957998850691,4.309518826037318
260,1004,ctx-lh-caudalmiddlefrontal,4.3472108357464,4.2649811106883195,4.2786983427544705
261,1004,ctx-lh-cuneus,4.53224459890775,4.41833230009303,4.4608159546453034
262,1004,ctx-lh-entorhinal,3.8813090917384603,3.7946055776803798,3.8201392584833886
263,1004,ctx-lh-fusiform,4.305549454280451,4.2024232074545,4.2376935489751
264,1004,ctx-lh-inferiorparietal,4.530931723491981,4.435605792022849,4.459523770282055
265,1004,ctx-lh-inferiortemporal,3.86864540400473,3.78755706514593,3.807675151779862
266,1004,ctx-lh-isthmuscingulate,4.44107038554462,4.31886575552757,4.3710786563272706
267,1004,ctx-lh-lateraloccipital,4.62630081313922,4.5296672798587,4.5533898331995175
268,1004,ctx-lh-lateralorbitofrontal,4.6168363123824605,4.55193820788351,4.544074493954879
269,1004,ctx-lh-lingual,4.6417541317618705,4.60055604115393,4.568599605920245
270,1004,ctx-lh-medialorbitofrontal,4.799617323288629,4.723563255542491,4.723974857199382
271,1004,ctx-lh-middletemporal,3.9973091119485002,3.91493928597656,3.9343111063613314
272,1004,ctx-lh-parahippocampal,3.81659581791184,3.7102861253930897,3.7564458725543313
273,1004,ctx-lh-paracentral,4.757518708233429,4.64245911573134,4.682539720677411
274,1004,ctx-lh-parsopercularis,4.22947251748022,4.14916228493328,4.162815592577779
275,1004,ctx-lh-parsorbitalis,7.30592768146008,6.154913743912701,7.1907855045590505
276,1004,ctx-lh-parstriangularis,5.746484543870991,5.721367494705451,5.655919352322695
277,1004,ctx-lh-pericalcarine,5.32177403069811,5.25328416110618,5.237902320822728
278,1004,ctx-lh-postcentral,4.28693110217581,4.20391106923937,4.219368624027847
279,1004,ctx-lh-posteriorcingulate,4.95152279766252,4.85837736041447,4.87348628556499
280,1004,ctx-lh-precentral,4.339540767608,4.243482558564771,4.2711491556842835
281,1004,ctx-lh-precuneus,5.12782034192416,5.08720934611478,5.047005362270744
282,1004,ctx-lh-rostralanteriorcingulate,4.66773027586636,4.601728138447769,4.59416636330342
283,1004,ctx-lh-rostralmiddlefrontal,4.00601960643067,3.9448565853949797,3.9428843225483567
284,1004,ctx-lh-superiorfrontal,4.10555328701838,4.10594938518377,4.040849342021761
285,1004,ctx-lh-superiorparietal,4.38697972378237,4.2938282367617,4.317840468996313
286,1004,ctx-lh-superiortemporal,4.1908400968192,4.16689274578307,4.124792022867359
287,1004,ctx-lh-supramarginal,4.34526342220133,4.30918688036635,4.2767816206485545
288,1004,ctx-lh-frontalpole,2.97505663454818,2.8804451746685897,2.9281694338748125
289,1004,ctx-lh-temporalpole,4.055280542085259,3.97762225614576,3.9913689007553037
290,1004,ctx-lh-transversetemporal,5.02282911420338,4.89934693507825,4.943668807172299
291,1004,ctx-lh-insula,3.88231790720202,3.81895703299684,3.8211321749107654
292,1004,ctx-rh-bankssts,4.82772603733439,4.70672362103092,4.751640575000692
293,1004,ctx-rh-caudalanteriorcingulate,4.44085716782837,4.354346679651621,4.37086879894431
294,1004,ctx-rh-caudalmiddlefrontal,5.11270459263358,5.02224206632967,5.032127838754452
295,1004,ctx-rh-cuneus,4.991839417549099,4.87312125087857,4.913167511346751
296,1004,ctx-rh-entorhinal,3.82688320289828,3.8164344759706803,3.7665711272879685
297,1004,ctx-rh-fusiform,4.171487238094359,4.0686573639991,4.105744167200307
298,1004,ctx-rh-inferiorparietal,4.97453417053013,4.875031576959981,4.896134996813026
299,1004,ctx-rh-inferiortemporal,4.15442822308647,4.09035062115255,4.088954004035666
300,1004,ctx-rh-isthmuscingulate,4.01178483893675,3.8860030279075897,3.9485586943930624
301,1004,ctx-rh-lateraloccipital,4.536574474205059,4.444584361899969,4.465077590659503
302,1004,ctx-rh-lateralorbitofrontal,4.58617322997193,4.49569083679183,4.513894664898773
303,1004,ctx-rh-lingual,4.45885603393252,4.34183444968825,4.388584001054598
304,1004,ctx-rh-medialorbitofrontal,4.2843999655005005,4.18755343828329,4.216877378328677
305,1004,ctx-rh-middletemporal,4.6190434728167995,4.51263746202953,4.5462468693121885
306,1004,ctx-rh-parahippocampal,3.5123246231989502,3.56423804404275,3.4569700233820804
307,1004,ctx-rh-paracentral,4.87116733565468,4.76909731302884,4.794397233960439
308,1004,ctx-rh-parsopercularis,4.7936165313720505,4.725507764701019,4.718068638384881
309,1004,ctx-rh-parsorbitalis,4.88290026549945,4.76153612652059,4.8059452516157295
310,1004,ctx-rh-parstriangularis,5.36356573458899,5.2710064425590195,5.279035383132113
311,1004,ctx-rh-pericalcarine,5.12538859484935,4.99363071743389,5.044611939781678
312,1004,ctx-rh-postcentral,4.91739488017153,4.81501082581588,4.839896227588129
313,1004,ctx-rh-posteriorcingulate,4.85352684954984,4.727052463901231,4.777034763743554
314,1004,ctx-rh-precentral,4.6522992130797896,4.62780771383163,4.57897849566449
315,1004,ctx-rh-precuneus,5.100610753201241,4.98219907712355,5.020224599484068
316,1004,ctx-rh-rostralanteriorcingulate,4.4364975297522005,4.313231171495509,4.366577869215726
317,1004,ctx-rh-rostralmiddlefrontal,4.72522237206753,4.62451287459208,4.650752378114269
318,1004,ctx-rh-superiorfrontal,3.83722879216794,3.75846822727398,3.7767536689992935
319,1004,ctx-rh-superiorparietal,4.517764529524411,4.42752774528817,4.44656409265508
320,1004,ctx-rh-superiortemporal,4.38596902335345,4.294951740586161,4.316845697310826
321,1004,ctx-rh-supramarginal,4.746365058279321,4.71070154059128,4.67156185340171
322,1004,ctx-rh-frontalpole,3.1689867575112904,3.0529523611089804,3.1190431980155764
323,1004,ctx-rh-temporalpole,2.9295929738763,2.79511260328088,2.883422285203584
324,1004,ctx-rh-transversetemporal,4.80584853823753,4.67408913083659,4.73010786755535
325,1004,ctx-rh-insula,4.802417278668679,4.70320872880979,4.726730684992664
326,1004,Left-Cerebellum-Cortex,4.42179037154692,4.31128518064538,4.352102497346915
327,1004,Left-Thalamus-Proper,5.26343860683294,5.14936939858872,5.180486269279204
328,1004,Left-Caudate,4.159992470823431,4.083156415865339,4.094430558652029
329,1004,Left-Putamen,4.81451650721355,4.7078164412939,4.738639228442605
330,1004,Left-Pallidum,5.08473348836872,4.9821451482483,5.004597561989644
331,1004,Left-Hippocampus,4.33919300381554,4.26189788744956,4.27080687268521
332,1004,Left-Amygdala,4.57642190479548,4.491660479999941,4.504297021617004
333,1004,Left-Accumbens-area,4.70022383761922,4.55315790307716,4.626147823157847
334,1004,Left-VentralDC,4.5575463338791,4.45874378312766,4.485718931653121
335,1004,Right-Cerebellum-Cortex,4.6204201024259195,4.58642395497037,4.5476018030960965
336,1004,Right-Thalamus-Proper,5.56998746168106,5.448289675760959,5.482203882427067
337,1004,Right-Caudate,3.6380496578487795,3.45224992882571,3.580713618465067
338,1004,Right-Putamen,5.11415008489429,4.996075736398191,5.03355054990743
339,1004,Right-Pallidum,4.91874233379839,4.81760760042651,4.84122244520628
340,1004,Right-Hippocampus,4.07134694275435,3.9662605845719905,4.007182093285925
341,1004,Right-Amygdala,3.9043414978455697,3.8130764926046403,3.842808671484891
342,1004,Right-Accumbens-area,3.8359652020569404,3.7173070677481004,3.775509993199307
343,1004,Right-VentralDC,4.58288277630471,4.48227876363908,4.510656069122126
344,1005,ctx-lh-bankssts,5.931886689816951,6.328521813784956,6.359970946844807
345,1005,ctx-lh-caudalanteriorcingulate,6.31155417825686,6.70135597520496,6.7670377574911615
346,1005,ctx-lh-caudalmiddlefrontal,5.617848635421231,5.9884487949570095,6.023269825161363
347,1005,ctx-lh-cuneus,5.483454816404741,5.81513124777993,5.879177257471612
348,1005,ctx-lh-entorhinal,5.34634077363818,5.77191375526529,5.73216815665774
349,1005,ctx-lh-fusiform,5.570015533383629,5.94646859625345,5.97198476946756
350,1005,ctx-lh-inferiorparietal,5.5434008862948,5.90600739951562,5.943449433056622
351,1005,ctx-lh-inferiortemporal,5.610737007778009,5.98806340185329,6.015644975335202
352,1005,ctx-lh-isthmuscingulate,5.70999559044559,6.0827441297257,6.122066715162853
353,1005,ctx-lh-lateraloccipital,5.39590808046204,5.74492021148577,5.785312568848598
354,1005,ctx-lh-lateralorbitofrontal,6.08936457984681,6.6699233891685,6.528813485101591
355,1005,ctx-lh-lingual,5.84073899998816,6.20495434488984,6.262245435638014
356,1005,ctx-lh-medialorbitofrontal,6.072832318135919,6.470547396074839,6.511088145818325
357,1005,ctx-lh-middletemporal,5.59572365290595,5.95014256625659,5.9995481572747895
358,1005,ctx-lh-parahippocampal,5.252263707420219,5.6376308793189,5.6313018658471385
359,1005,ctx-lh-paracentral,5.970343366495191,6.55316792152488,6.4012029121832015
360,1005,ctx-lh-parsopercularis,6.288187654032691,6.89963766845667,6.741984950017687
361,1005,ctx-lh-parsorbitalis,6.00642778007368,6.481957914056379,6.4398914161944285
362,1005,ctx-lh-parstriangularis,6.27512667849646,6.71462135224104,6.727981407925341
363,1005,ctx-lh-pericalcarine,6.47435245271088,6.94210658653684,6.941584634372925
364,1005,ctx-lh-postcentral,4.856122492947059,5.18797424859969,5.206572475917596
365,1005,ctx-lh-posteriorcingulate,6.4068999178212405,7.004121358568209,6.8692642775249775
366,1005,ctx-lh-precentral,5.19755214834319,5.71046459157699,5.5726419580670665
367,1005,ctx-lh-precuneus,5.68097519038789,6.04156330343546,6.09095201070472
368,1005,ctx-lh-rostralanteriorcingulate,6.7350571537143,7.17851379617507,7.2211035144172735
369,1005,ctx-lh-rostralmiddlefrontal,5.68571897905568,6.2273791957477105,6.096038142602168
370,1005,ctx-lh-superiorfrontal,5.28788526913563,5.63891961827036,5.669494115537301
371,1005,ctx-lh-superiorparietal,4.71561837485063,5.021480161539451,5.055928649470379
372,1005,ctx-lh-superiortemporal,5.73152544341468,6.115047957369501,6.145150305010973
373,1005,ctx-lh-supramarginal,5.2933525719515195,5.65416224002069,5.675355975158854
374,1005,ctx-lh-frontalpole,4.2523319278902,4.537040576369099,4.559208382073259
375,1005,ctx-lh-temporalpole,5.398720817436709,5.80996045593955,5.788328291564733
376,1005,ctx-lh-transversetemporal,6.59032532078843,7.09555219658574,7.065926873219405
377,1005,ctx-lh-insula,6.3843848966258605,6.81643417268085,6.84512442318217
378,1005,ctx-rh-bankssts,5.955354403506349,6.316551679474291,6.3851322462859565
379,1005,ctx-rh-caudalanteriorcingulate,6.191166111769179,6.58935353109007,6.637961690255616
380,1005,ctx-rh-caudalmiddlefrontal,4.599561009270889,4.87711352096319,4.931495815221943
381,1005,ctx-rh-cuneus,5.2780716627598,5.60659203816505,5.658972294285861
382,1005,ctx-rh-entorhinal,4.28726117324638,4.53948093826237,4.596658353267394
383,1005,ctx-rh-fusiform,4.9526193862011905,5.22929429671931,5.310033224520668
384,1005,ctx-rh-inferiorparietal,5.2848505593874,5.61989883515473,5.6662404010211445
385,1005,ctx-rh-inferiortemporal,4.526908885527559,4.764152348809611,4.853600632728427
